2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) อัศวรรณ โพนพิสัย|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall  เมกาบางนา|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall เซ็นทรัล เวสต์เกต|3.00|2214.96|8997.18|9754.56|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall เซ็นทรัล แจ้งวัฒนะ|2.00|1476.64|5998.12|6503.04|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall เซ็นทรัล ระยอง|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall เซ็นทรัลเฟสติวัล เชียงใหม่|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall เซ็นทรัลเฟสติวัล พัทยา|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall เซ็นทรัลเฟสติวัล หาดใหญ่|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall เซ็นทรัลพลาซา พระราม 3|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall โลตัส บางใหญ่|2.00|1476.64|5998.12|6503.04|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac hall นครสวรรค์|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
